Filename,Mean,Standard Deviation,Variance,Skew,Kurtosis
 KIC  3953981 SECTOR 54.csv,1766.6181437981895,37.98589868016179,1442.928498539517,-0.46664426046771695,-1.0007803415791814
 KIC  9228778 SECTOR 14.csv,3526.02075434759,49.503349093983665,2450.581571520813,0.06461944278602623,-0.8251078910877667
 KIC  10119517 SECTOR 40.csv,23287.667039263677,267.773388735163,71702.58771471272,0.1021134619003504,-1.2200424112626405
 KIC  7542091 SECTOR 55.csv,2358.378918234297,172.6683965442475,29814.375165161506,-0.3158599899362325,-1.2798078129639925
 KIC  10253421 SECTOR 55.csv,2797.616707250675,173.43242747016959,30078.806898195635,-0.8109570342211931,-0.47051409263184096
 KIC  8616873 SECTOR 40.csv,372.87016608892964,4.271882158875717,18.248977179320654,-0.25381721312776734,0.7443059057055521
 KIC  9394601 SECTOR 53.csv,2590.265249812193,82.2930695999499,6772.149304182199,-2.2007509319985132,3.9632405857103676
 KIC  7335517 SECTOR 40.csv,178.40096632247207,3.6231486148854892,13.127205885546639,0.009563534850466708,0.05980150821159347
 KIC  8841616 SECTOR 41.csv,3690.9096094476586,66.90289710451867,4475.997640977813,-2.194052447757291,4.026434938908579
 KIC  11391667 SECTOR 55.csv,1482.5236300037075,8.502872653254709,72.29884335746678,-0.5820186641267245,0.8937464551692464
 KIC  12255382 SECTOR 56.csv,16641.655628951663,61.38040114193827,3767.553644345257,0.4408187476002783,-0.6911873045377415
 KIC  8616873 SECTOR 41.csv,350.32573138521997,4.656248581053238,21.680650848560294,0.11298634091008943,-0.22639498160505367
 KIC  9345838 SECTOR 55.csv,2427.2386110269586,176.89251555708276,31290.962060112764,-0.5665466465118667,-0.6536144702874824
 KIC  8285349 SECTOR 55.csv,2814.961777490599,61.23903179564735,3750.219015268307,-0.3815024927950833,-0.8580782073223969
 KIC  10119517 SECTOR 53.csv,23427.512023923722,278.95732552770596,77817.18946557051,0.04159809677334924,-1.3511994844578206
 KIC  8590527 SECTOR 15.csv,4225.050655000282,32.368883808088334,1047.7446389815232,-0.9913707270406071,1.3405818112103165
 KIC  12418816 SECTOR 40.csv,2769.7488996991483,224.25547633549616,50290.51866646027,-2.994806925717896,8.009648393876557
 KIC  8397460 SECTOR 14.csv,15634.540352963526,82.79564289306518,6855.1184820759745,0.07353664078419209,-0.6362510837784292
 KIC  9906590 SECTOR 14.csv,2253.419905400565,19.115692976377517,365.4097179671287,-1.0706139657045528,1.2260002699959154
 KIC  6669809 SECTOR 41.csv,9765.9561861478,651.053637391472,423870.83876066626,-1.365145765100295,1.0819667209732198
 KIC  10000490 SECTOR 40.csv,5266.485658762939,90.97202103484011,8275.908611163391,-2.0239947170741566,4.221033899277856
 KIC  4647652 SECTOR 14.csv,5072.687046206037,93.31599998461796,8707.875853129219,-0.916605866114165,0.4242165223381038
 KIC  10389982 SECTOR 55.csv,3607.2804416132617,324.50026143074183,105300.4196686198,-0.6944351704348988,-0.549763004397879
 KIC  11920266 SECTOR 15.csv,4660.179872781565,48.8415499616869,2385.4970026599576,-0.10258057672621584,-0.9353059208135752
 KIC  3953981 SECTOR 40.csv,1850.7053586099637,40.817695723052054,1666.084284139662,-0.4680073398596386,-0.9940134283524706
 KIC  9394601 SECTOR 14.csv,2373.908202914676,83.60787030536125,6990.275976998107,-2.1312409027962915,3.615793940653587
 KIC  5952403 SECTOR 40.csv,466787.62354953855,1551.0623927326378,2405794.5461494955,-0.8469330260558644,0.3529230373466721
 KIC  7811211 SECTOR 54.csv,304.984452886356,3.9003223159626415,15.212514168396183,0.008462331665591405,0.014495450575968238
 KIC  12418816 SECTOR 16.csv,2222.2712870251835,205.53941987475056,42246.453122449006,-2.705272921483648,6.55159423455849
 KIC  7385478 SECTOR 54.csv,6074.360005738071,213.58010883156186,45616.46288850181,-2.3968656778698887,5.80326676069887
 KIC  7777443 SECTOR 41.csv,3431.9232962995306,293.0963496194962,85905.47016027395,-1.5847478544256852,1.6551623666335602
 KIC  9345838 SECTOR 15.csv,2216.5926952448026,181.36704649085857,32894.00555281725,-0.7098033165255884,-0.5282626665646939
 KIC  10684673 SECTOR 15.csv,6763.831318919376,44.84634487867549,2011.1946489771033,0.04980642998857839,-0.4394958674242817
 KIC  7177892 SECTOR 26.csv,5526.5220708931,57.4184056191796,3296.8733038486357,-1.8194788631741776,5.031885223685578
 KIC  8587792 SECTOR 54.csv,4906.057286378367,448.70572315116993,201336.82598861435,-0.4320413190589264,-1.2452838560772235
 KIC  3953981 SECTOR 41.csv,1843.0952663082635,40.51549394525353,1641.5052496278756,-0.4831821500861934,-0.9719181546740998
 KIC  11920266 SECTOR 14.csv,4883.773368568172,49.075280754411864,2408.3831811243476,0.03600855372572953,-1.1674185995856734
 KIC  10259530 SECTOR 14.csv,2322.3147744626576,212.19865025123553,45028.26716844618,-0.22535369157500212,-1.3067539034581754
 KIC  3443519 SECTOR 40.csv,5952.823765351078,53.86573744361184,2901.5176703441266,-0.10244407901950306,-1.1549339515997492
 KIC  6187893 SECTOR 26.csv,5347.1064906912225,58.52705984804601,3425.416734456759,-1.667974875331955,2.180475858176575
 KIC  9451096 SECTOR 53.csv,2007.8966111412883,100.44852939717929,10089.907058055991,-2.4074478665622103,5.903170891137373
 KIC  10972830 SECTOR 15.csv,18631.985615414953,53.84947326635869,2899.7657710642798,-0.33951843470445714,0.05173419888390729
